,time,susceptible_Cook,exposed_Cook,infectious_Cook,recovered_Cook,susceptible_DuPage,exposed_DuPage,infectious_DuPage,recovered_DuPage,susceptible_Illinois,exposed_Illinois,infectious_Illinois,recovered_Illinois,sample_num,scen_num,Ki
17,17.2881355932203,0,1276697,2788618,1158405,794522,111178,23859,2185,0,1715706,6512895,4443220,8,9,4.45e-06
18,18.3050847457627,0,1094764,2792565,1336391,683841,198675,44965,4263,0,1470987,6346701,4854133,8,9,4.45e-06
19,19.3220338983051,0,944209,2772479,1507032,526343,318873,78601,7927,0,1269048,6164784,5237989,8,9,4.45e-06
20,20.3389830508475,0,816717,2736041,1670962,342107,448563,127139,13935,0,1097131,5973441,5601249,8,9,4.45e-06
21,21.3559322033898,0,701766,2682785,1839169,167179,549166,191903,23496,0,942885,5763184,5965752,8,9,4.45e-06
22,22.3728813559322,0,592419,2608683,2022618,51096,570376,270743,39529,0,795986,5517799,6358036,8,9,4.45e-06
23,23.3898305084746,0,504529,2526547,2192644,11694,522040,338464,59546,0,678505,5278316,6715000,8,9,4.45e-06
24,24.4067796610169,0,432375,2440357,2350988,2241,455828,390883,82792,0,581139,5045299,7045383,8,9,4.45e-06
25,25.4237288135593,0,370822,2348784,2504114,356,392231,430148,109009,0,498316,4813979,7359526,8,9,4.45e-06
26,26.4406779661017,0,318244,2255183,2650293,45,337233,457416,137050,0,427387,4586162,7658272,8,9,4.45e-06
27,27.4576271186441,0,272637,2160550,2790533,4,289229,475843,166668,0,366485,4362554,7942782,8,9,4.45e-06
28,28.4745762711864,0,245501,2094806,2883413,0,260197,484175,187372,0,330251,4212347,8129223,8,9,4.45e-06
29,29.4915254237288,0,200877,1973914,3048929,0,212893,492519,226332,0,270118,3940344,8461359,8,9,4.45e-06
30,30.5084745762712,0,177746,1901402,3144572,0,188170,493298,250276,0,239097,3780052,8652672,8,9,4.45e-06
31,31.5254237288136,0,150518,1802025,3271177,0,159116,489026,283602,0,202102,3565964,8903755,8,9,4.45e-06
32,32.5423728813559,0,129080,1713616,3381024,0,136462,481775,313507,0,173394,3378163,9120264,8,9,4.45e-06
33,33.5593220338983,0,107477,1609903,3506340,0,113560,468566,349618,0,144045,3161081,9366695,8,9,4.45e-06
34,34.5762711864407,0,94645,1540801,3588274,0,100107,458315,373322,0,126796,3018273,9526752,8,9,4.45e-06
35,35.5932203389831,0,78104,1440021,3705595,0,82864,440319,408561,0,104679,2810782,9756360,8,9,4.45e-06
36,36.6101694915254,0,67877,1369748,3786095,0,72267,426248,433229,0,90882,2667842,9913097,8,9,4.45e-06
37,37.6271186440678,0,57984,1291923,3873813,0,61577,409512,460655,0,77330,2512092,10082399,8,9,4.45e-06
38,38.6440677966102,0,50039,1224028,3949653,0,53212,393960,484572,0,66729,2375986,10229106,8,9,4.45e-06
39,39.6610169491525,0,42593,1153091,4028036,0,45434,375961,510349,0,56723,2234627,10380471,8,9,4.45e-06
40,40.6779661016949,0,36007,1081754,4105959,0,38455,357271,536018,0,47813,2092223,10531785,8,9,4.45e-06
41,41.6949152542373,0,30779,1020283,4172658,0,32946,340551,558247,0,41017,1969930,10660874,8,9,4.45e-06
42,42.7118644067797,0,26181,959403,4238136,0,27951,323841,579952,0,34909,1849687,10787225,8,9,4.45e-06
43,43.728813559322,0,22580,906585,4294555,0,24088,308681,598975,0,30255,1745878,10895688,8,9,4.45e-06
44,44.7457627118644,0,19457,854872,4349391,0,20685,293449,617610,0,26049,1644325,11001447,8,9,4.45e-06
45,45.7627118644068,0,16766,804865,4402089,0,17735,278023,635986,0,22340,1546549,11102932,8,9,4.45e-06
46,46.7796610169492,0,14327,757272,4452121,0,15159,263317,653268,0,19113,1453928,11198780,8,9,4.45e-06
47,47.7966101694915,0,12265,712520,4498935,0,12970,249287,669487,0,16369,1366761,11288691,8,9,4.45e-06
48,48.8135593220339,0,10441,667422,4545857,0,10996,234908,685840,0,13821,1279536,11378464,8,9,4.45e-06
49,49.8305084745763,0,8974,628842,4585904,0,9444,222315,699985,0,11844,1204655,11455322,8,9,4.45e-06
50,50.8474576271186,0,7662,590745,4625313,0,8042,209715,713987,0,10129,1130959,11530733,8,9,4.45e-06
51,51.864406779661,0,6611,555898,4661211,0,6844,197986,726914,0,8720,1063486,11599615,8,9,4.45e-06
52,52.8813559322034,0,5665,522028,4696027,0,5858,186545,739341,0,7509,998044,11666268,8,9,4.45e-06
53,53.8983050847458,0,4842,491654,4727224,0,5022,176223,750499,0,6482,939102,11726237,8,9,4.45e-06
54,54.9152542372881,0,4092,461699,4757929,0,4292,166009,761443,0,5551,881519,11784751,8,9,4.45e-06
55,55.9322033898305,0,3512,433993,4786215,0,3738,156129,771877,0,4826,827378,11839617,8,9,4.45e-06
56,56.9491525423729,0,3003,408047,4812670,0,3196,147095,781453,0,4153,777599,11890069,8,9,4.45e-06
57,57.9661016949153,0,2582,383290,4837848,0,2745,138359,790640,0,3559,730427,11937835,8,9,4.45e-06
58,58.9830508474576,0,2195,360165,4861360,0,2373,130162,799209,0,3038,685422,11983361,8,9,4.45e-06
59,60.0,0,1882,338272,4883566,0,2038,122485,807221,0,2623,643560,12025638,8,9,4.45e-06
