date,persons_first_vaccinated,model,covid_region,scenario,pop,persons_first_vaccinated_raw,persons_first_vaccinated_perc,remaining_susceptible,daily_first_vacc,daily_first_vacc_perc
2021-05-30,246565.428898599,predicted,4,slowed_trend,656946,246565.428898599,0.375320694392841,410380.571101401,1600.10991527513,0.00389908789049313
2021-05-31,248165.538813874,predicted,4,slowed_trend,656946,248165.538813874,0.377756373908775,408780.461186126,1600.10991527513,0.00391435028629356
2021-06-01,249765.648729149,predicted,4,slowed_trend,656946,249765.648729149,0.38019205342471,407180.351270851,1600.10991527513,0.00392973263636377
2021-06-02,251365.758644428,predicted,4,slowed_trend,656946,251365.758644428,0.38262773294065,405580.241355572,1600.10991527885,0.00394523636045681
2021-06-03,252965.868559703,predicted,4,slowed_trend,656946,252965.868559703,0.385063412456584,403980.131440297,1600.10991527513,0.00396086290078254
2021-06-04,254565.978474978,predicted,4,slowed_trend,656946,254565.978474978,0.387499091972519,402380.021525022,1600.10991527513,0.00397661372254692
2021-06-05,256166.088390257,predicted,4,slowed_trend,656946,256166.088390257,0.389934771488459,400779.911609743,1600.10991527885,0.00399249031432731
2021-06-06,257766.198305532,predicted,4,slowed_trend,656946,257766.198305532,0.392370451004394,399179.801694468,1600.10991527513,0.00400849418854076
2021-06-07,259366.308220808,predicted,4,slowed_trend,656946,259366.308220808,0.394806130520328,397579.691779193,1600.10991527513,0.00402462688200834
2021-06-08,260966.418136083,predicted,4,slowed_trend,656946,260966.418136083,0.397241810036263,395979.581863917,1600.10991527513,0.00404088995635392
2021-06-09,262566.528051361,predicted,4,slowed_trend,656946,262566.528051361,0.399677489552203,394379.471948639,1600.10991527885,0.00405728499856412
2021-06-10,264166.637966637,predicted,4,slowed_trend,656946,264166.637966637,0.402113169068137,392779.362033363,1600.10991527513,0.00407381362144789
2021-06-11,265766.747881912,predicted,4,slowed_trend,656946,265766.747881912,0.404548848584072,391179.252118088,1600.10991527513,0.00409047746426001
2021-06-12,267366.857797191,predicted,4,slowed_trend,656946,267366.857797191,0.406984528100012,389579.142202809,1600.10991527885,0.00410727819315814
2021-06-13,268966.967712466,predicted,4,slowed_trend,656946,268966.967712466,0.409420207615947,387979.032287534,1600.10991527513,0.00412421750175734
2021-06-14,270567.077627741,predicted,4,slowed_trend,656946,270567.077627741,0.411855887131881,386378.922372259,1600.10991527513,0.00414129711178575
2021-06-15,272167.187543016,predicted,4,slowed_trend,656946,272167.187543016,0.414291566647816,384778.812456984,1600.10991527513,0.00415851877357205
2021-06-16,273767.297458295,predicted,4,slowed_trend,656946,273767.297458295,0.416727246163756,383178.702541705,1600.10991527885,0.00417588426670111
2021-06-17,275367.40737357,predicted,4,slowed_trend,656946,275367.40737357,0.41916292567969,381578.59262643,1600.10991527513,0.00419339540056864
2021-06-18,276967.517288845,predicted,4,slowed_trend,656946,276967.517288845,0.421598605195625,379978.482711155,1600.10991527513,0.00421105401510714
2021-06-19,278567.627204124,predicted,4,slowed_trend,656946,278567.627204124,0.424034284711565,378378.372795876,1600.10991527885,0.00422886198134285
2021-06-20,280167.737119399,predicted,4,slowed_trend,656946,280167.737119399,0.4264699642275,376778.262880601,1600.10991527513,0.0042468212020559
2021-06-21,281767.847034674,predicted,4,slowed_trend,656946,281767.847034674,0.428905643743434,375178.152965326,1600.10991527513,0.00426493361254702
2021-06-22,283367.956949953,predicted,4,slowed_trend,656946,283367.956949953,0.431341323259374,373578.043050047,1600.10991527885,0.00428320118124418
2021-06-23,284968.066865228,predicted,4,slowed_trend,656946,284968.066865228,0.433777002775309,371977.933134772,1600.10991527513,0.00430162591041493
2021-06-24,286568.176780503,predicted,4,slowed_trend,656946,286568.176780503,0.436212682291244,370377.823219497,1600.10991527513,0.00432020983698815
2021-06-25,288168.286695778,predicted,4,slowed_trend,656946,288168.286695778,0.438648361807178,368777.713304222,1600.10991527513,0.00433895503320485
2021-06-26,289768.396611057,predicted,4,slowed_trend,656946,289768.396611057,0.441084041323118,367177.603388943,1600.10991527885,0.00435786360744855
2021-06-27,291368.506526332,predicted,4,slowed_trend,656946,291368.506526332,0.443519720839053,365577.493473668,1600.10991527513,0.00437693770497494
2021-06-28,292968.616441608,predicted,4,slowed_trend,656946,292968.616441608,0.445955400354987,363977.383558393,1600.10991527513,0.00439617950882496
2021-06-29,294568.726356886,predicted,4,slowed_trend,656946,294568.726356886,0.448391079870927,362377.273643114,1600.10991527885,0.00441559124056636
2021-06-30,296168.836272161,predicted,4,slowed_trend,656946,296168.836272161,0.450826759386862,360777.163727839,1600.10991527513,0.00443517516114798
2021-07-01,297768.946187437,predicted,4,slowed_trend,656946,297768.946187437,0.453262438902797,359177.053812563,1600.10991527513,0.0044549335718705
2021-07-02,299369.056102712,predicted,4,slowed_trend,656946,299369.056102712,0.455698118418731,357576.943897288,1600.10991527513,0.00447486881518499
2021-07-03,300969.166017991,predicted,4,slowed_trend,656946,300969.166017991,0.458133797934671,355976.83398201,1600.10991527885,0.00449498327568057
2021-07-04,302569.275933266,predicted,4,slowed_trend,656946,302569.275933266,0.460569477450606,354376.724066734,1600.10991527513,0.00451527938097256
2021-07-05,304169.385848541,predicted,4,slowed_trend,656946,304169.385848541,0.46300515696654,352776.614151459,1600.10991527513,0.00453575960278406
2021-07-06,305769.49576382,predicted,4,slowed_trend,656946,305769.49576382,0.465440836482481,351176.50423618,1600.10991527885,0.00455642645785526
2021-07-07,307369.605679095,predicted,4,slowed_trend,656946,307369.605679095,0.467876515998415,349576.394320905,1600.10991527513,0.00457728250897357
2021-07-08,308969.71559437,predicted,4,slowed_trend,656946,308969.71559437,0.47031219551435,347976.28440563,1600.10991527513,0.00459833036612893
2021-07-09,310569.825509645,predicted,4,slowed_trend,656946,310569.825509645,0.472747875030284,346376.174490355,1600.10991527513,0.00461957268749639
2021-07-10,312169.935424924,predicted,4,slowed_trend,656946,312169.935424924,0.475183554546224,344776.064575076,1600.10991527885,0.00464101218061912
2021-07-11,313770.045340199,predicted,4,slowed_trend,656946,313770.045340199,0.477619234062159,343175.954659801,1600.10991527513,0.00466265160349406
2021-07-12,315370.155255474,predicted,4,slowed_trend,656946,315370.155255474,0.480054913578093,341575.844744526,1600.10991527513,0.00468449376586302
2021-07-13,316970.265170753,predicted,4,slowed_trend,656946,316970.265170753,0.482490593094034,339975.734829247,1600.10991527885,0.00470654153033159
2021-07-14,318570.375086028,predicted,4,slowed_trend,656946,318570.375086028,0.484926272609968,338375.624913972,1600.10991527513,0.00472879781361892
2021-07-15,320170.485001303,predicted,4,slowed_trend,656946,320170.485001303,0.487361952125903,336775.514998697,1600.10991527513,0.00475126558794311
2021-07-16,321770.594916578,predicted,4,slowed_trend,656946,321770.594916578,0.489797631641837,335175.405083422,1600.10991527513,0.00477394788223461
