date,persons_first_vaccinated,model,covid_region,scenario,pop,persons_first_vaccinated_raw,persons_first_vaccinated_perc,remaining_susceptible,daily_first_vacc,daily_first_vacc_perc
2020-12-27,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2020-12-28,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2020-12-29,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2020-12-30,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2020-12-31,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-01,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-02,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-03,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-04,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-05,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-06,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-07,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-08,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-09,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-10,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-11,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-12,0,predicted,10,continued_trend,2693959,0,0,2693959,0,0
2021-01-13,7573.55353486538,predicted,10,continued_trend,2693959,7573.55353486538,0.00281130987326287,2686385.44646513,7573.55353486538,0.00281923561819135
2021-01-14,15382.5908475518,predicted,10,continued_trend,2693959,15382.5908475518,0.00571003153631953,2678576.40915245,7809.03731268644,0.00291536850918409
2021-01-15,23191.6281602681,predicted,10,continued_trend,2693959,23191.6281602681,0.00860875319938725,2670767.37183973,7809.03731271625,0.00292389273399617
2021-01-16,31000.6654729843,predicted,10,continued_trend,2693959,31000.6654729843,0.011507474862455,2662958.33452702,7809.03731271625,0.00293246695281218
2021-01-17,38809.7027856708,predicted,10,continued_trend,2693959,38809.7027856708,0.0144061965255116,2655149.29721433,7809.03731268644,0.00294109160674293
2021-01-18,46618.740098387,predicted,10,continued_trend,2693959,46618.740098387,0.0173049181885793,2647340.25990161,7809.03731271625,0.00294976714213777
2021-01-19,54427.7774111033,predicted,10,continued_trend,2693959,54427.7774111033,0.0202036398516471,2639531.2225889,7809.03731271625,0.00295849401056033
2021-01-20,62236.8147238195,predicted,10,continued_trend,2693959,62236.8147238195,0.0231023615147148,2631722.18527618,7809.03731271625,0.00296727266897921
2021-01-21,70045.8520365059,predicted,10,continued_trend,2693959,70045.8520365059,0.0260010831777714,2623913.14796349,7809.03731268644,0.00297610357978018
2021-01-22,77854.8893492222,predicted,10,continued_trend,2693959,77854.8893492222,0.0288998048408391,2616104.11065078,7809.03731271625,0.00298498721091558
2021-01-23,85663.9266619384,predicted,10,continued_trend,2693959,85663.9266619384,0.0317985265039069,2608295.07333806,7809.03731271625,0.00299392403587311
2021-01-24,93472.9639746249,predicted,10,continued_trend,2693959,93472.9639746249,0.0346972481669635,2600486.03602538,7809.03731268644,0.00300291453386226
2021-01-25,101282.001287341,predicted,10,continued_trend,2693959,101282.001287341,0.0375959698300312,2592676.99871266,7809.03731271625,0.0030119591899005
2021-01-26,109091.038600057,predicted,10,continued_trend,2693959,109091.038600057,0.040494691493099,2584867.96139994,7809.03731271625,0.00302105849479713
2021-01-27,116900.075912744,predicted,10,continued_trend,2693959,116900.075912744,0.0433934131561556,2577058.92408726,7809.03731268644,0.00303021294534515
2021-01-28,124709.11322546,predicted,10,continued_trend,2693959,124709.11322546,0.0462921348192233,2569249.88677454,7809.03731271625,0.00303942304441231
2021-01-29,132518.150538176,predicted,10,continued_trend,2693959,132518.150538176,0.0491908564822911,2561440.84946182,7809.03731271625,0.0030486893009288
2021-01-30,140327.187850863,predicted,10,continued_trend,2693959,140327.187850863,0.0520895781453477,2553631.81214914,7809.03731268644,0.0030580122300851
2021-01-31,148136.225163579,predicted,10,continued_trend,2693959,148136.225163579,0.0549882998084154,2545822.77483642,7809.03731271625,0.00306739235342806
2021-02-01,155945.262476295,predicted,10,continued_trend,2693959,155945.262476295,0.0578870214714831,2538013.7375237,7809.03731271625,0.00307683019885282
2021-02-02,163754.299788982,predicted,10,continued_trend,2693959,163754.299788982,0.0607857431345398,2530204.70021102,7809.03731268644,0.00308632630080688
2021-02-03,171563.337101698,predicted,10,continued_trend,2693959,171563.337101698,0.0636844647976075,2522395.6628983,7809.03731271625,0.00309588120039163
2021-02-04,179372.374414414,predicted,10,continued_trend,2693959,179372.374414414,0.0665831864606752,2514586.62558559,7809.03731271625,0.00310549544535882
