covid_region,pop,scenario,date,persons_first_vaccinated,model,persons_first_vaccinated_raw,persons_first_vaccinated_perc,remaining_susceptible,daily_first_vacc,daily_first_vacc_perc,date_ceiling,persons_first_vaccinated_perc_ceiling
1,660965,continued_trend,2021-03-24,102648.001577623,predicted,102648.001577623,0.155300207390139,558316.998422377,2093.88234913349,0.00375034676545784,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-03-25,104741.883926749,predicted,104741.883926749,0.158468124525125,556223.116073251,2093.88234912604,0.00376446481388287,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-03-26,106835.766275883,predicted,106835.766275883,0.161636041660122,554129.233724117,2093.88234913349,0.00377868955777916,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-03-27,108929.648625016,predicted,108929.648625016,0.16480395879512,552035.351374984,2093.88234913349,0.00379302221120105,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-03-28,111023.530974142,predicted,111023.530974142,0.167971875930106,549941.469025858,2093.88234912604,0.00380746400673339,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-03-29,113117.413323276,predicted,113117.413323276,0.171139793065103,547847.586676724,2093.88234913349,0.00382201619584583,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-01,119399.060370669,predicted,119399.060370669,0.180643544470084,541565.939629331,2093.88234913349,0.00386634792905666,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-02,121492.942719795,predicted,121492.942719795,0.18381146160507,539472.057280205,2093.88234912604,0.00388135459634838,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-03,123586.825068928,predicted,123586.825068928,0.186979378740067,537378.174931072,2093.88234913349,0.00389647820997209,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-04,125680.707418062,predicted,125680.707418062,0.190147295875064,535284.292581938,2093.88234913349,0.00391172014226996,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-05,127774.589767188,predicted,127774.589767188,0.19331521301005,533190.410232812,2093.88234912604,0.00392708178718325,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-06,129868.472116321,predicted,129868.472116321,0.196483130145048,531096.527883679,2093.88234913349,0.00394256456067831,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-07,131962.354465455,predicted,131962.354465455,0.199651047280045,529002.645534545,2093.88234913349,0.00395816990105535,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-08,134056.236814581,predicted,134056.236814581,0.202818964415031,526908.763185419,2093.88234912604,0.00397389926951965,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-09,136150.119163714,predicted,136150.119163714,0.205986881550028,524814.880836286,2093.88234913349,0.00398975415063864,2021-09-22,0.731861125958904
1,660965,continued_trend,2021-04-10,138244.001512848,predicted,138244.001512848,0.209154798685025,522720.998487152,2093.88234913349,0.00400573605268118,2021-09-22,0.731861125958904
