FrameworkVersion,"1.0.176.23","clorton (CMS/Main/framework)"
sampletimes,0,1.01694915254237,2.03389830508475,3.05084745762712,4.06779661016949,5.08474576271186,6.10169491525424,7.11864406779661,8.13559322033898,9.15254237288136,10.1694915254237,11.1864406779661,12.2033898305085,13.2203389830508,14.2372881355932,15.2542372881356,16.271186440678,17.2881355932203,18.3050847457627,19.3220338983051,20.3389830508475,21.3559322033898,22.3728813559322,23.3898305084746,24.4067796610169,25.4237288135593,26.4406779661017,27.4576271186441,28.4745762711864,29.4915254237288,30.5084745762712,31.5254237288136,32.5423728813559,33.5593220338983,34.5762711864407,35.5932203389831,36.6101694915254,37.6271186440678,38.6440677966102,39.6610169491525,40.6779661016949,41.6949152542373,42.7118644067797,43.728813559322,44.7457627118644,45.7627118644068,46.7796610169492,47.7966101694915,48.8135593220339,49.8305084745763,50.8474576271186,51.864406779661,52.8813559322034,53.8983050847458,54.9152542372881,55.9322033898305,56.9491525423729,57.9661016949153,58.9830508474576,60
susceptible{0},360980,360974,360969,360964,360959,360955,360949,360946,360934,360929,360924,360919,360915,360908,360895,360881,360869,360846,360833,360812,360791,360749,360694,360637,360567,360497,360425,360350,360264,360161,360023,359873,359705,359481,359259,359012,358730,358338,357935,357430,356808,356123,355317,354330,353331,352132,350767,349161,347349,345173,342720,339643,336266,332428,328078,322998,317317,310976,304144,296370
susceptible{1},360980,360980,360975,360971,360971,360968,360964,360960,360957,360947,360936,360926,360921,360910,360899,360883,360867,360847,360819,360790,360760,360724,360676,360629,360581,360503,360442,360357,360265,360151,360021,359857,359691,359469,359231,358950,358572,358201,357716,357180,356594,355893,355115,354180,353051,351692,350092,348189,346196,343786,341048,337873,334193,330033,325236,319698,313615,306709,299024,290479
susceptible{2},360980,360974,360966,360960,360953,360940,360936,360925,360912,360900,360885,360866,360845,360820,360792,360765,360726,360677,360612,360547,360456,360373,360252,360121,359962,359762,359546,359277,358972,358636,358263,357810,357250,356599,355864,354984,353974,352839,351474,349913,348057,345960,343539,340736,337531,333872,329712,324999,319529,313563,306732,299363,291051,281965,272239,261669,250360,238400,225801,212740
susceptible{3},360980,360977,360974,360965,360963,360961,360959,360958,360953,360947,360934,360921,360903,360879,360869,360838,360809,360790,360763,360728,360705,360660,360607,360554,360497,360427,360346,360256,360132,359997,359805,359605,359411,359166,358891,358580,358182,357707,357155,356501,355770,354897,353861,352694,351249,349665,347840,345672,343274,340506,337280,333472,329200,324391,319011,312851,305744,298087,289724,280195
susceptible{4},360980,360980,360977,360972,360963,360956,360946,360935,360923,360915,360898,360880,360861,360846,360810,360781,360739,360709,360657,360611,360544,360468,360360,360246,360131,359984,359845,359701,359459,359195,358838,358433,357926,357363,356743,356030,355156,354166,352965,351653,350084,348281,346163,343842,341101,337865,334055,329878,325193,319802,313508,306733,298985,290498,281394,271270,260407,249024,236833,224150
susceptible{5},360980,360977,360974,360971,360969,360962,360958,360956,360950,360937,360927,360918,360901,360878,360854,360836,360803,360768,360725,360669,360605,360518,360411,360303,360184,360051,359891,359695,359477,359200,358902,358567,358172,357672,357115,356460,355658,354687,353655,352381,350956,349415,347498,345375,342951,340079,336803,332989,328700,323812,318421,312221,305201,297494,288800,279404,269160,258054,246681,234295
susceptible{6},360980,360974,360971,360967,360965,360965,360965,360962,360959,360959,360957,360956,360948,360940,360935,360925,360915,360908,360898,360883,360866,360839,360816,360800,360773,360741,360696,360649,360590,360547,360487,360413,360323,360203,360080,359947,359775,359581,359334,359084,358762,358403,358009,357539,357014,356330,355517,354588,353487,352212,350772,349061,347031,344684,342027,338995,335495,331460,327010,322030
susceptible{7},360980,360980,360977,360970,360966,360956,360942,360929,360915,360890,360867,360838,360791,360744,360704,360656,360593,360537,360454,360361,360266,360115,359964,359763,359546,359295,359006,358695,358283,357876,357379,356802,356101,355282,354322,353204,351895,350509,348818,346870,344596,342139,339215,335847,332038,327821,322803,317150,310815,304042,296479,287832,278629,268501,257712,246329,233959,221265,208145,194682
susceptible{8},360980,360977,360972,360964,360958,360954,360949,360934,360915,360899,360882,360868,360854,360835,360807,360762,360715,360663,360606,360539,360455,360347,360221,360073,359903,359727,359535,359303,359050,358704,358254,357796,357248,356598,355858,355081,354136,353020,351705,350235,348486,346474,344178,341505,338443,334937,330901,326343,321248,315352,308817,301261,293166,284255,274336,263664,252446,240483,227921,214929
