FrameworkVersion,"1.0.176.23","clorton (CMS/Main/framework)"
sampletimes,0,1.01694915254237,2.03389830508475,3.05084745762712,4.06779661016949,5.08474576271186,6.10169491525424,7.11864406779661,8.13559322033898,9.15254237288136,10.1694915254237,11.1864406779661,12.2033898305085,13.2203389830508,14.2372881355932,15.2542372881356,16.271186440678,17.2881355932203,18.3050847457627,19.3220338983051,20.3389830508475,21.3559322033898,22.3728813559322,23.3898305084746,24.4067796610169,25.4237288135593,26.4406779661017,27.4576271186441,28.4745762711864,29.4915254237288,30.5084745762712,31.5254237288136,32.5423728813559,33.5593220338983,34.5762711864407,35.5932203389831,36.6101694915254,37.6271186440678,38.6440677966102,39.6610169491525,40.6779661016949,41.6949152542373,42.7118644067797,43.728813559322,44.7457627118644,45.7627118644068,46.7796610169492,47.7966101694915,48.8135593220339,49.8305084745763,50.8474576271186,51.864406779661,52.8813559322034,53.8983050847458,54.9152542372881,55.9322033898305,56.9491525423729,57.9661016949153,58.9830508474576,60
susceptible{0},360980,360975,360971,360964,360955,360940,360928,360916,360895,360864,360821,360773,360725,360657,360554,360452,360311,360117,359902,359591,359208,358762,358185,357419,356524,355341,353872,352022,349707,346758,343247,338457,332923,325946,317536,307232,295452,281440,265293,247039,227162,206180,184420,162600,140965,121183,102490,86397,72140,59981,49832,41544,34503,29224,24578,20979,18058,15559,13632,12093
susceptible{1},360980,360978,360976,360975,360973,360969,360967,360964,360950,360935,360921,360899,360876,360844,360809,360760,360693,360602,360498,360346,360175,359979,359693,359368,358932,358425,357751,356840,355697,354197,352443,350207,347300,343866,339631,334184,327835,319884,310199,298889,285553,270319,252995,233624,213443,191652,170039,148744,128214,109176,92045,77198,64202,53543,44568,37172,30996,26148,22140,18942
susceptible{2},360980,360978,360975,360974,360973,360969,360967,360965,360960,360958,360955,360953,360945,360935,360917,360908,360891,360864,360831,360805,360752,360694,360640,360563,360470,360337,360186,360007,359757,359469,359068,358576,357976,357216,356167,354920,353331,351401,348956,345748,341717,336823,330762,323379,314549,304114,291412,276980,260466,241778,221999,200498,178271,156830,135756,115921,97926,81867,68256,56857
susceptible{3},360980,360978,360978,360974,360973,360968,360967,360959,360948,360936,360923,360916,360899,360877,360856,360832,360795,360745,360672,360571,360477,360339,360146,359918,359598,359202,358732,358134,357364,356442,355286,353849,351986,349654,346668,343030,338595,333151,326554,318456,308580,296803,282996,267347,250153,230946,209985,188082,166118,144610,124432,105658,89297,74433,62154,51768,42954,35752,29907,25231
susceptible{4},360980,360976,360973,360967,360960,360955,360953,360943,360930,360920,360910,360883,360857,360822,360783,360737,360655,360560,360430,360268,360091,359846,359537,359130,358685,358107,357446,356520,355414,353950,352144,349927,347109,343577,339156,333780,327076,319149,309590,298137,284811,269493,251936,232842,211996,190467,168649,147324,126707,107725,90752,75882,63196,52523,43535,36187,30536,25663,21757,18618
susceptible{5},360980,360979,360977,360970,360967,360960,360956,360951,360942,360930,360915,360879,360846,360804,360751,360663,360552,360443,360298,360137,359908,359639,359270,358785,358185,357403,356457,355227,353689,351832,349397,346445,342644,337998,332280,325171,316835,306803,294973,281045,265371,247535,228007,207230,185767,164133,143080,123593,104797,88032,73597,61434,51109,42553,35381,29601,25049,21307,18312,15835
susceptible{6},360980,360978,360967,360960,360954,360945,360936,360921,360910,360888,360865,360831,360784,360745,360692,360625,360523,360389,360224,360006,359735,359404,359006,358479,357858,356980,355854,354530,352908,350888,348319,345176,341101,336150,330047,322417,313510,302673,289749,274828,257989,239504,219130,197766,175978,154446,133482,113730,96248,80621,67384,55792,46359,38472,32201,26931,22823,19598,16808,14633
susceptible{7},360980,360976,360974,360972,360971,360966,360959,360946,360928,360917,360898,360869,360842,360807,360738,360666,360573,360436,360283,360095,359886,359579,359163,358674,358011,357229,356254,354980,353328,351289,348791,345676,341888,337155,331386,324332,315784,305342,293061,278697,262568,244160,224293,203399,181084,159505,138071,118166,100004,83929,70007,58236,48139,40005,33316,27914,23557,19987,17217,14913
susceptible{8},360980,360979,360978,360973,360970,360966,360964,360959,360956,360954,360940,360934,360922,360905,360894,360869,360841,360798,360745,360681,360600,360513,360388,360221,359996,359713,359369,358897,358319,357576,356695,355539,354051,352137,349903,346977,343381,338987,333423,326721,318530,308927,297516,283983,268214,250800,231722,210667,188778,167168,145858,125373,107148,90227,75631,62611,52135,43653,36255,30355
