FrameworkVersion,"1.0.176.23","clorton (CMS/Main/framework)"
sampletimes,0,1.01694915254237,2.03389830508475,3.05084745762712,4.06779661016949,5.08474576271186,6.10169491525424,7.11864406779661,8.13559322033898,9.15254237288136,10.1694915254237,11.1864406779661,12.2033898305085,13.2203389830508,14.2372881355932,15.2542372881356,16.271186440678,17.2881355932203,18.3050847457627,19.3220338983051,20.3389830508475,21.3559322033898,22.3728813559322,23.3898305084746,24.4067796610169,25.4237288135593,26.4406779661017,27.4576271186441,28.4745762711864,29.4915254237288,30.5084745762712,31.5254237288136,32.5423728813559,33.5593220338983,34.5762711864407,35.5932203389831,36.6101694915254,37.6271186440678,38.6440677966102,39.6610169491525,40.6779661016949,41.6949152542373,42.7118644067797,43.728813559322,44.7457627118644,45.7627118644068,46.7796610169492,47.7966101694915,48.8135593220339,49.8305084745763,50.8474576271186,51.864406779661,52.8813559322034,53.8983050847458,54.9152542372881,55.9322033898305,56.9491525423729,57.9661016949153,58.9830508474576,60
susceptible_Cook{0},5223719,5223670,5223491,5222633,5217091,5183602,4991969,4014716,1405202,60115,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susceptible_Cook{1},5223719,5223689,5223531,5222534,5216643,5180233,4970079,3923696,1282638,48586,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susceptible_Cook{2},5223719,5223665,5223313,5221544,5211299,5149511,4796704,3236053,616236,10465,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susceptible_Cook{3},5223719,5223692,5223489,5222293,5215769,5176170,4945911,3816252,1140026,37843,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susceptible_Cook{4},5223719,5223700,5223621,5223216,5220917,5207468,5128866,4681037,2851319,403967,4768,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susceptible_Cook{5},5223719,5223666,5223447,5222022,5213738,5162272,4865441,3500019,819690,18682,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susceptible_Cook{6},5223719,5223687,5223538,5222683,5217071,5183660,4989383,4002771,1387963,57841,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susceptible_Cook{7},5223719,5223622,5223168,5220279,5202181,5096919,4518585,2396991,239345,1897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susceptible_Cook{8},5223719,5223692,5223610,5223074,5219646,5198918,5078463,4420895,2155482,176896,1162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
susceptible_Cook{9},5223719,5223695,5223554,5222836,5218893,5194405,5049193,4284533,1871065,120955,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
